id,name,category,review_count,address,rating,rating_count,phone_number,url,appointment,delivery,package,wifi,pet,parking,nursery,smokingroom,fordisabled,operation_time,latitude,longitude
180,이라부,일본식주점,18,경기 수원시 장안구 서부로 2135 1층,4.5,11.0,,https://place.map.kakao.com/22763262,Y,Y,N,N,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""24:00""}, ""화요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""24:00""}, ""수요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""24:00""}, ""목요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""24:00""}, ""금요일"": {""시작시간"": ""17:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""17:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""17:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""24:00""}}",37.2990853801724,126.971722891317
181,한솥도시락 수원성대점,도시락,4,경기 수원시 장안구 서부로 2112 1층,4.4,11.0,031-295-5113,https://place.map.kakao.com/11634973,N,Y,N,N,Y,N,Y,Y,N,"{""월요일"": {""시작시간"": ""08:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""08:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""08:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""08:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""08:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""09:00"", ""종료시간"": ""15:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""08:00"", ""종료시간"": ""15:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2970511239169,126.971039047406
183,오디디,카페,7,경기 수원시 장안구 율전로108번길 10-1 1층,4.3,4.0,,https://place.map.kakao.com/282024497,Y,N,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2987946918187,126.96984170164
184,안도,일본식주점,6,경기 수원시 장안구 율전로 73 율전이안아파트상가 1동 1층 101호,0.0,0.0,010-3254-4283,https://place.map.kakao.com/878944294,Y,N,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""17:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""17:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""17:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""17:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""17:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""17:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2963269944242,126.967036057127
185,북한산조개구이,조개,36,경기 수원시 장안구 서부로2135번길 13 1층,4.2,6.0,031-292-4855,https://place.map.kakao.com/9053975,Y,Y,N,N,Y,Y,Y,Y,Y,"{""월요일"": {""시작시간"": ""16:00"", ""종료시간"": ""03:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""16:00"", ""종료시간"": ""03:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""16:00"", ""종료시간"": ""03:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""16:00"", ""종료시간"": ""03:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""16:00"", ""종료시간"": ""03:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""16:00"", ""종료시간"": ""03:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2990999480117,126.971228873829
186,보드람치킨 성대역점,치킨,5,경기 수원시 장안구 서부로2123번길 10 1층,3.8,5.0,031-291-8535,https://place.map.kakao.com/11062677,Y,Y,N,Y,Y,Y,N,N,N,"{""월요일"": {""시작시간"": ""14:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""14:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""14:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""14:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""14:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""14:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""14:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.298365578925,126.970763004712
187,밥밥디라라 수원성균관대점,한식,11,경기 수원시 장안구 서부로2106번길 26-3 1층 103호,5.0,2.0,031-278-6750,https://place.map.kakao.com/455611650,Y,N,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2973698862378,126.971682141203
188,맘스터치 수원성균관대점,패스트푸드,9,경기 수원시 장안구 서부로 2128 2층,1.8,53.0,031-298-8305,https://place.map.kakao.com/27436426,N,Y,N,Y,Y,N,Y,Y,N,"{""월요일"": {""시작시간"": ""10:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:30""}, ""화요일"": {""시작시간"": ""10:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:30""}, ""수요일"": {""시작시간"": ""10:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:30""}, ""목요일"": {""시작시간"": ""10:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:30""}, ""금요일"": {""시작시간"": ""10:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:30""}, ""토요일"": {""시작시간"": ""10:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:30""}, ""일요일"": {""시작시간"": ""10:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": ""21:30""}}",37.2982452750621,126.971813660873
190,맥주거품 성균관대점,"호프,요리주점",37,경기 수원시 장안구 율전로108번길 20 YJ타운 1층 105~107호,4.0,2.0,,https://place.map.kakao.com/58385889,N,N,N,Y,Y,Y,Y,Y,Y,"{""월요일"": {""시작시간"": ""17:00"", ""종료시간"": ""03:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""17:00"", ""종료시간"": ""03:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""17:00"", ""종료시간"": ""03:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""17:00"", ""종료시간"": ""03:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""17:00"", ""종료시간"": ""03:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""17:00"", ""종료시간"": ""03:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""17:00"", ""종료시간"": ""03:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2987322842357,126.970333818796
191,희망김밥,분식,3,경기 수원시 장안구 율전로97번길 15 1층,3.3,3.0,031-295-9036,https://place.map.kakao.com/1394396204,Y,N,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""10:30"", ""종료시간"": ""19:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""10:30"", ""종료시간"": ""19:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""10:30"", ""종료시간"": ""19:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""10:30"", ""종료시간"": ""19:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""10:30"", ""종료시간"": ""19:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2980138589379,126.967810728285
193,가장맛있는족발 수원율전점,"족발,보쌈",4,경기 수원시 장안구 율전로98번길 7 성대리치 1층,3.3,9.0,031-295-5849,https://place.map.kakao.com/2065394692,N,Y,N,N,N,N,N,N,N,"{""월요일"": {""시작시간"": ""15:00"", ""종료시간"": ""24:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""15:00"", ""종료시간"": ""24:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""15:00"", ""종료시간"": ""24:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""15:00"", ""종료시간"": ""24:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""15:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""15:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""15:00"", ""종료시간"": ""01:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2981314592746,126.969222090795
194,화락바베큐치킨 수원성대점,치킨,17,경기 수원시 장안구 화산로233번길 42 1층,5.0,3.0,0507-1352-7308,https://place.map.kakao.com/1051593113,Y,Y,N,Y,Y,Y,Y,Y,Y,"{""월요일"": {""시작시간"": ""16:00"", ""종료시간"": ""01:50"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""16:00"", ""종료시간"": ""01:50"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""16:00"", ""종료시간"": ""01:50"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""16:00"", ""종료시간"": ""01:50"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""16:00"", ""종료시간"": ""01:50"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""16:00"", ""종료시간"": ""01:50"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""16:00"", ""종료시간"": ""01:50"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2979863719084,126.970198542403
195,양지촌,양꼬치,6,경기 수원시 장안구 화산로213번길 25 1층,4.6,11.0,010-3867-0813,https://place.map.kakao.com/582394902,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""12:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""12:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""12:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""12:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""12:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""12:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",37.2985021205911,126.972408292165
