id,name,category,review_count,address,rating,rating_count,phone_number,url,appointment,delivery,package,wifi,pet,parking,nursery,smokingroom,fordisabled,operation_time,operate_time
153,참바른김밥,분식,11,경기 수원시 장안구 서부로2126번길 17 2동 1층 3호,4.4,24.0,031-295-8111,https://place.map.kakao.com/1453260089,N,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""06:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""06:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""06:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""06:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""06:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""06:00"", ""종료시간"": ""21:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
154,대동집 수원성균관대점,"호프,요리주점",9,경기 수원시 장안구 율전로108번길 15 1층,4.2,14.0,031-278-9993,https://place.map.kakao.com/1681238250,N,N,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""16:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""16:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""16:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""16:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""16:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""16:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
155,크림오리,"제과,베이커리",11,경기 수원시 장안구 덕영대로425번길 41 1층,5.0,4.0,010-2702-6252,https://place.map.kakao.com/1883192464,Y,Y,N,Y,Y,Y,Y,Y,Y,"{""월요일"": {""시작시간"": ""10:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""10:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""10:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""10:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""10:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""10:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""10:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
156,버터랏츠,"제과,베이커리",61,경기 수원시 장안구 서부로2181번길 29 1층,4.8,11.0,,https://place.map.kakao.com/1591753205,N,N,N,N,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
157,완미족발 수원성대점,"족발,보쌈",44,경기 수원시 장안구 서부로 2107 룡호빌딩 1층,4.7,3.0,031-295-9269,https://place.map.kakao.com/1665003130,N,N,N,N,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""15:00"", ""종료시간"": ""24:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""15:00"", ""종료시간"": ""24:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""15:00"", ""종료시간"": ""24:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""15:00"", ""종료시간"": ""24:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""15:00"", ""종료시간"": ""24:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""15:00"", ""종료시간"": ""24:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""15:00"", ""종료시간"": ""24:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
158,왕돈까스 성대본점,"돈까스,우동",9,경기 수원시 장안구 서부로2106번길 21,4.2,19.0,0503-7259-5596,https://place.map.kakao.com/15508915,N,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""11:00"", ""종료시간"": ""19:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""11:00"", ""종료시간"": ""19:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:00"", ""종료시간"": ""19:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:00"", ""종료시간"": ""19:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:00"", ""종료시간"": ""19:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:00"", ""종료시간"": ""19:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
159,배스킨라빈스 수원성대점,아이스크림,11,경기 수원시 장안구 서부로 2119 1층,4.3,8.0,031-278-5050,https://place.map.kakao.com/10397894,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""10:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""10:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""10:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""10:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""10:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""10:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""10:00"", ""종료시간"": ""23:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
160,쉬즈베이글 수원성대점,카페,1,경기 수원시 장안구 서부로2106번길 22,0.0,0.0,0507-1864-1900,https://place.map.kakao.com/1496835462,N,N,N,N,N,N,N,N,N,"{""월요일"": {""시작시간"": ""09:30"", ""종료시간"": ""20:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""09:30"", ""종료시간"": ""20:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""09:30"", ""종료시간"": ""20:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""09:30"", ""종료시간"": ""20:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""09:30"", ""종료시간"": ""20:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""09:30"", ""종료시간"": ""16:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""09:30"", ""종료시간"": ""16:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
161,도미노피자 율천점,피자,13,경기 수원시 장안구 하률로 3 1층,2.0,23.0,031-269-3008,https://place.map.kakao.com/22550444,N,Y,N,N,N,Y,N,N,N,"{""월요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:30"", ""종료시간"": ""21:30"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
162,왕빈자삼파전 성대점,"호프,요리주점",5,경기 수원시 장안구 서부로2126번길 18 1층,2.8,9.0,031-292-5673,https://place.map.kakao.com/15189345,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""17:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""17:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""17:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""17:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""17:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""17:00"", ""종료시간"": ""02:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
163,르디망슈,디저트카페,44,"경기 수원시 장안구 율전로107번길 5 해생빌딩 1층 103,104호",4.5,24.0,031-548-0565,https://place.map.kakao.com/1399349565,Y,N,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""10:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""10:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""10:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""10:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""10:30"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:00"", ""종료시간"": ""22:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
164,정직유부 수원성대점,"초밥,롤",8,경기 수원시 장안구 서부로2126번길 10 1층 6호,4.0,4.0,031-227-5337,https://place.map.kakao.com/2047627551,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""10:30"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""화요일"": {""시작시간"": ""10:30"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""수요일"": {""시작시간"": ""10:30"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""목요일"": {""시작시간"": ""10:30"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""금요일"": {""시작시간"": ""10:30"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""토요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": ""11:00"", ""종료시간"": ""20:00"", ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
165,샐러디치오도씨 수원성대점,샐러드,9,경기 수원시 장안구 서부로2106번길 21 1층,4.6,8.0,010-4882-1400,https://place.map.kakao.com/1230987635,Y,Y,N,Y,Y,Y,Y,Y,N,"{""월요일"": {""시작시간"": ""10:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""16:00"", ""라스트오더"": null}, ""화요일"": {""시작시간"": ""10:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""16:00"", ""라스트오더"": null}, ""수요일"": {""시작시간"": ""10:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""16:00"", ""라스트오더"": null}, ""목요일"": {""시작시간"": ""10:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""16:00"", ""라스트오더"": null}, ""금요일"": {""시작시간"": ""10:00"", ""종료시간"": ""20:30"", ""휴게시작시간"": ""15:00"", ""휴게종료시간"": ""16:00"", ""라스트오더"": null}, ""토요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}, ""일요일"": {""시작시간"": null, ""종료시간"": null, ""휴게시작시간"": null, ""휴게종료시간"": null, ""라스트오더"": null}}",
